sid,stid,name,ord,mh,fh
7383,23,wept-pl,1,3,0
7383,23,wept-pl,2,0,0
7383,23,wept-pl,3,1,0
7384,23,wept-pl,0,0,0
7384,23,wept-pl,1,0,0
7385,23,wept-pl,0,3,0
7385,23,wept-pl,1,0,0
7385,23,wept-pl,2,0,0
7385,23,wept-pl,3,2,0
7385,23,wept-pl,4,1,0
7386,23,wept-pl,0,0,0
7386,23,wept-pl,1,0,0
7386,23,wept-pl,2,0,0
7386,23,wept-pl,3,0,0
7386,23,wept-pl,4,0,0
7386,23,wept-pl,5,0,0
7386,23,wept-pl,6,0,0
7386,23,wept-pl,7,0,0
7386,23,wept-pl,8,0,0
7386,23,wept-pl,9,1,0
7386,23,wept-pl,10,0,0
7386,23,wept-pl,11,0,0
7386,23,wept-pl,12,0,0
7386,23,wept-pl,13,1,1
7386,23,wept-pl,14,0,0
7387,23,wept-pl,0,3,0
7387,23,wept-pl,1,0,0
7388,23,wept-pl,0,0,0
7388,23,wept-pl,1,1,0
7388,23,wept-pl,2,2,0
7388,23,wept-pl,3,0,0
7388,23,wept-pl,4,0,0
7388,23,wept-pl,5,0,0
7388,23,wept-pl,6,2,0
7388,23,wept-pl,7,0,0
7388,23,wept-pl,8,1,0
7388,23,wept-pl,9,2,0
7388,23,wept-pl,10,1,0
7388,23,wept-pl,11,0,0
7388,23,wept-pl,12,0,0
7388,23,wept-pl,13,0,0
7388,23,wept-pl,14,0,0
7390,23,wept-pl,0,0,0
7390,23,wept-pl,1,0,0
7390,23,wept-pl,2,0,0
7390,23,wept-pl,3,0,0
7390,23,wept-pl,4,0,0
7391,23,wept-pl,0,0,0
7391,23,wept-pl,1,0,0
7391,23,wept-pl,2,0,0
7391,23,wept-pl,3,0,0
7391,23,wept-pl,4,1,1
7391,23,wept-pl,5,0,0
7391,23,wept-pl,6,1,0
7392,23,wept-pl,0,0,0
7393,23,wept-pl,0,0,0
7394,23,wept-pl,0,2,1
7394,23,wept-pl,1,3,0
7394,23,wept-pl,2,1,1
7394,23,wept-pl,3,2,0
7394,23,wept-pl,4,1,0
7394,23,wept-pl,5,0,0
7394,23,wept-pl,6,0,0
7394,23,wept-pl,7,2,0
7394,23,wept-pl,8,2,2
7394,23,wept-pl,9,0,2
7394,23,wept-pl,10,2,1
7394,23,wept-pl,11,1,0
7394,23,wept-pl,12,0,0
7394,23,wept-pl,13,1,0
7394,23,wept-pl,14,2,0
7395,23,wept-pl,0,0,0
7396,23,wept-pl,0,1,0
7396,23,wept-pl,1,0,0
7397,23,wept-pl,0,0,2
7397,23,wept-pl,1,0,0
7397,23,wept-pl,2,0,1
7397,23,wept-pl,3,1,1
7397,23,wept-pl,4,0,0
7398,23,wept-pl,0,1,1
7398,23,wept-pl,1,2,0
7398,23,wept-pl,2,1,0
7398,23,wept-pl,3,0,0
7399,23,wept-pl,0,0,0
7399,23,wept-pl,1,0,0
7399,23,wept-pl,2,0,0
7399,23,wept-pl,3,0,0
7399,23,wept-pl,4,0,0
7399,23,wept-pl,5,0,0
7399,23,wept-pl,6,0,0
7399,23,wept-pl,7,0,0
7399,23,wept-pl,8,0,0
7399,23,wept-pl,9,0,0
7399,23,wept-pl,10,0,0
7399,23,wept-pl,11,1,0
7399,23,wept-pl,12,0,0
7399,23,wept-pl,13,1,0
7399,23,wept-pl,14,0,0
7400,23,wept-pl,0,2,0
7400,23,wept-pl,1,5,0
7400,23,wept-pl,2,2,0
7400,23,wept-pl,3,0,0
7400,23,wept-pl,4,2,0
7400,23,wept-pl,5,0,0
7400,23,wept-pl,6,0,0
7400,23,wept-pl,7,1,1
7401,23,wept-pl,0,1,1
7401,23,wept-pl,1,2,0
7401,23,wept-pl,2,5,3
7401,23,wept-pl,3,0,3
7401,23,wept-pl,4,0,3
7401,23,wept-pl,5,1,1
7401,23,wept-pl,6,0,0
7401,23,wept-pl,7,1,0
7401,23,wept-pl,8,0,0
7401,23,wept-pl,9,1,0
7401,23,wept-pl,10,0,0
7401,23,wept-pl,11,0,0
7401,23,wept-pl,12,0,0
7401,23,wept-pl,13,0,0
7401,23,wept-pl,14,0,0
7402,23,wept-pl,0,2,0
7402,23,wept-pl,1,2,0
7402,23,wept-pl,2,1,0
7402,23,wept-pl,3,0,1
7402,23,wept-pl,4,0,1
7402,23,wept-pl,5,3,0
7402,23,wept-pl,6,1,1
7402,23,wept-pl,7,3,1
7402,23,wept-pl,8,1,0
7402,23,wept-pl,9,0,0
7403,23,wept-pl,0,2,0
7403,23,wept-pl,1,0,0
7403,23,wept-pl,2,0,0
7403,23,wept-pl,3,0,0
7403,23,wept-pl,4,0,0
7403,23,wept-pl,5,0,0
7403,23,wept-pl,6,0,0
7403,23,wept-pl,7,0,0
7403,23,wept-pl,8,1,0
7403,23,wept-pl,9,0,0
7403,23,wept-pl,10,1,0
7403,23,wept-pl,11,0,0
7403,23,wept-pl,12,0,0
7403,23,wept-pl,13,0,0
7403,23,wept-pl,14,0,0
7404,23,wept-pl,0,1,0
7404,23,wept-pl,1,1,0
7404,23,wept-pl,2,0,0
7404,23,wept-pl,3,1,0
7404,23,wept-pl,4,1,0
7404,23,wept-pl,5,3,0
7404,23,wept-pl,6,3,0
7404,23,wept-pl,7,0,0
7404,23,wept-pl,8,2,0
7404,23,wept-pl,9,0,0
7404,23,wept-pl,10,1,0
7404,23,wept-pl,11,1,0
7405,23,wept-pl,0,1,0
7405,23,wept-pl,1,1,0
7405,23,wept-pl,2,1,0
7405,23,wept-pl,3,0,0
7405,23,wept-pl,4,0,2
7405,23,wept-pl,5,1,0
7405,23,wept-pl,6,2,0
7405,23,wept-pl,7,0,0
7405,23,wept-pl,8,0,0
7405,23,wept-pl,9,2,0
7405,23,wept-pl,10,1,0
7405,23,wept-pl,11,0,0
7405,23,wept-pl,12,1,0
7405,23,wept-pl,13,0,0
7405,23,wept-pl,14,0,0
7406,23,wept-pl,0,3,0
7407,23,wept-pl,0,0,0
7407,23,wept-pl,1,0,0
7407,23,wept-pl,2,1,0
7407,23,wept-pl,3,1,0
7407,23,wept-pl,4,0,0
7407,23,wept-pl,5,0,0
7407,23,wept-pl,6,0,0
7407,23,wept-pl,7,0,0
7407,23,wept-pl,8,0,0
7407,23,wept-pl,9,1,0
7407,23,wept-pl,10,0,0
7407,23,wept-pl,11,1,0
7407,23,wept-pl,12,0,0
7407,23,wept-pl,13,0,0
7407,23,wept-pl,14,1,0
7409,23,wept-pl,0,0,0
7409,23,wept-pl,1,1,0
7409,23,wept-pl,2,4,0
7409,23,wept-pl,3,1,0
7409,23,wept-pl,4,0,0
7409,23,wept-pl,5,2,0
7409,23,wept-pl,6,1,0
7409,23,wept-pl,7,2,0
7410,23,wept-pl,0,0,0
7410,23,wept-pl,1,0,0
7413,23,wept-pl,0,2,0
7413,23,wept-pl,1,1,0
7413,23,wept-pl,2,0,0
7413,23,wept-pl,3,0,0
7413,23,wept-pl,4,0,0
7413,23,wept-pl,5,1,0
7413,23,wept-pl,6,0,0
7413,23,wept-pl,7,0,0
7413,23,wept-pl,8,1,0
7413,23,wept-pl,9,0,0
7413,23,wept-pl,10,1,0
7413,23,wept-pl,11,1,0
7413,23,wept-pl,12,0,0
7413,23,wept-pl,13,0,0
7413,23,wept-pl,14,1,0
7414,23,wept-pl,0,0,2
7414,23,wept-pl,1,0,0
7414,23,wept-pl,2,0,0
7414,23,wept-pl,3,0,0
7414,23,wept-pl,4,0,0
7414,23,wept-pl,5,0,0
7414,23,wept-pl,6,0,0
7414,23,wept-pl,7,0,0
7414,23,wept-pl,8,1,0
7414,23,wept-pl,9,0,0
7414,23,wept-pl,10,0,0
7414,23,wept-pl,11,0,0
7414,23,wept-pl,12,0,0
7414,23,wept-pl,13,1,0
7414,23,wept-pl,14,0,0
7415,23,wept-pl,0,2,0
7415,23,wept-pl,1,0,0
7415,23,wept-pl,2,0,0
7415,23,wept-pl,3,0,0
7415,23,wept-pl,4,0,0
7415,23,wept-pl,5,1,0
7415,23,wept-pl,6,0,0
7415,23,wept-pl,7,1,0
7415,23,wept-pl,8,0,0
7415,23,wept-pl,9,0,0
7415,23,wept-pl,10,0,0
7415,23,wept-pl,11,1,0
7415,23,wept-pl,12,0,0
7415,23,wept-pl,13,0,0
7415,23,wept-pl,14,1,0
7416,23,wept-pl,0,1,0
7416,23,wept-pl,1,2,0
7416,23,wept-pl,2,1,0
7416,23,wept-pl,3,1,0
7416,23,wept-pl,4,1,0
7416,23,wept-pl,5,2,0
7417,23,wept-pl,0,3,0
7417,23,wept-pl,1,1,0
7417,23,wept-pl,2,0,0
7417,23,wept-pl,3,1,0
7417,23,wept-pl,4,0,0
7417,23,wept-pl,5,0,0
7417,23,wept-pl,6,0,0
7417,23,wept-pl,7,1,0
7417,23,wept-pl,8,0,0
7417,23,wept-pl,9,1,0
7417,23,wept-pl,10,0,0
7417,23,wept-pl,11,0,0
7417,23,wept-pl,12,0,0
7417,23,wept-pl,13,0,0
7417,23,wept-pl,14,0,0
7418,23,wept-pl,0,1,0
7418,23,wept-pl,1,1,0
7420,23,wept-pl,0,2,0
7420,23,wept-pl,1,1,0
7421,23,wept-pl,0,0,0
7421,23,wept-pl,1,1,0
7421,23,wept-pl,2,1,0
7421,23,wept-pl,3,1,0
7421,23,wept-pl,4,0,0
7421,23,wept-pl,5,1,0
7424,23,wept-pl,0,1,0
7424,23,wept-pl,1,1,0
7425,23,wept-pl,0,0,0
7425,23,wept-pl,1,2,0
7425,23,wept-pl,2,0,0
7425,23,wept-pl,3,0,0
7425,23,wept-pl,4,0,0
7425,23,wept-pl,5,0,0
7425,23,wept-pl,6,0,0
7425,23,wept-pl,7,0,0
7425,23,wept-pl,8,0,0
7425,23,wept-pl,9,0,0
7425,23,wept-pl,10,0,0
7425,23,wept-pl,11,0,0
7425,23,wept-pl,12,0,0
7425,23,wept-pl,13,0,0
7425,23,wept-pl,14,0,0
7426,23,wept-pl,0,3,0
7426,23,wept-pl,1,0,0
7426,23,wept-pl,2,0,0
7426,23,wept-pl,3,0,0
7426,23,wept-pl,4,1,0
7427,23,wept-pl,0,1,0
7427,23,wept-pl,1,1,0
7427,23,wept-pl,2,4,0
7427,23,wept-pl,3,1,0
7429,23,wept-pl,0,2,0
7429,23,wept-pl,1,2,0
7429,23,wept-pl,2,1,0
7429,23,wept-pl,3,1,0
7429,23,wept-pl,4,0,0
7429,23,wept-pl,5,1,0
7429,23,wept-pl,6,3,0
7430,23,wept-pl,0,1,0
7430,23,wept-pl,1,0,0
7430,23,wept-pl,2,0,0
7430,23,wept-pl,3,0,0
7430,23,wept-pl,4,1,0
7430,23,wept-pl,5,0,0
7430,23,wept-pl,6,1,0
7430,23,wept-pl,7,1,0
7430,23,wept-pl,8,1,0
7430,23,wept-pl,9,2,0
7430,23,wept-pl,10,1,0
7430,23,wept-pl,11,0,0
7430,23,wept-pl,12,2,0
7430,23,wept-pl,13,8,0
7430,23,wept-pl,14,1,0
7433,23,wept-pl,0,1,0
7433,23,wept-pl,1,2,0
7433,23,wept-pl,2,0,0
7433,23,wept-pl,3,0,0
7433,23,wept-pl,4,1,1
7433,23,wept-pl,5,1,0
7434,23,wept-pl,0,0,0
7434,23,wept-pl,1,2,0
7434,23,wept-pl,2,0,0
7434,23,wept-pl,3,1,0
7434,23,wept-pl,4,0,0
7434,23,wept-pl,5,1,0
7434,23,wept-pl,6,0,0
7434,23,wept-pl,7,0,0
7434,23,wept-pl,8,0,0
7434,23,wept-pl,9,0,0
7434,23,wept-pl,10,0,0
7434,23,wept-pl,11,0,0
7434,23,wept-pl,12,1,0
7434,23,wept-pl,13,1,0
7434,23,wept-pl,14,0,0
7435,23,wept-pl,0,1,0
7435,23,wept-pl,1,1,0
7435,23,wept-pl,2,0,0
7435,23,wept-pl,3,0,0
7435,23,wept-pl,4,1,0
7435,23,wept-pl,5,0,0
7435,23,wept-pl,6,1,0
7435,23,wept-pl,7,0,0
7436,23,wept-pl,0,0,1
7436,23,wept-pl,1,0,3
7436,23,wept-pl,2,0,1
7437,23,wept-pl,0,2,0
7437,23,wept-pl,1,4,1
7438,23,wept-pl,0,0,0
7438,23,wept-pl,1,0,0
7438,23,wept-pl,2,1,0
7438,23,wept-pl,3,0,0
7439,23,wept-pl,0,0,0
7439,23,wept-pl,1,2,0
7439,23,wept-pl,2,0,0
7439,23,wept-pl,3,1,0
7439,23,wept-pl,4,2,0
7439,23,wept-pl,5,1,0
7439,23,wept-pl,6,2,1
7440,23,wept-pl,0,0,0
7440,23,wept-pl,1,1,0
7440,23,wept-pl,2,0,0
7440,23,wept-pl,3,0,0
7440,23,wept-pl,4,1,0
7440,23,wept-pl,5,2,0
7440,23,wept-pl,6,1,0
7440,23,wept-pl,7,1,0
7440,23,wept-pl,8,1,0
7440,23,wept-pl,9,2,0
7441,23,wept-pl,0,3,0
7441,23,wept-pl,1,0,0
7441,23,wept-pl,2,2,0
7442,23,wept-pl,0,0,0
7442,23,wept-pl,1,0,0
7442,23,wept-pl,2,0,0
7442,23,wept-pl,3,0,0
7442,23,wept-pl,4,1,0
7442,23,wept-pl,5,0,0
7442,23,wept-pl,6,0,0
7442,23,wept-pl,7,0,0
7442,23,wept-pl,8,0,0
7442,23,wept-pl,9,1,1
7442,23,wept-pl,10,0,0
7442,23,wept-pl,11,1,0
7443,23,wept-pl,0,0,1
7444,23,wept-pl,0,2,0
7444,23,wept-pl,1,3,0
7444,23,wept-pl,2,1,0
7445,23,wept-pl,0,2,0
7445,23,wept-pl,1,1,0
7445,23,wept-pl,2,0,0
7445,23,wept-pl,3,1,0
7445,23,wept-pl,4,0,0
7445,23,wept-pl,5,0,0
7445,23,wept-pl,6,1,0
7445,23,wept-pl,7,1,0
7445,23,wept-pl,8,1,0
7445,23,wept-pl,9,0,0
7446,23,wept-pl,0,0,0
7446,23,wept-pl,1,0,2
7446,23,wept-pl,2,0,0
7446,23,wept-pl,3,0,0
7446,23,wept-pl,4,0,0
7446,23,wept-pl,5,0,0
7446,23,wept-pl,6,0,0
7446,23,wept-pl,7,1,0
7446,23,wept-pl,8,0,0
7446,23,wept-pl,9,0,0
7446,23,wept-pl,10,0,0
7446,23,wept-pl,11,2,0
7446,23,wept-pl,12,1,0
7446,23,wept-pl,13,1,1
7446,23,wept-pl,14,0,0
7447,23,wept-pl,0,0,0
7447,23,wept-pl,1,0,0
7447,23,wept-pl,2,0,0
7447,23,wept-pl,3,0,0
7447,23,wept-pl,4,0,0
7447,23,wept-pl,5,1,0
7447,23,wept-pl,6,0,0
7447,23,wept-pl,7,1,0
7447,23,wept-pl,8,1,0
7447,23,wept-pl,9,1,0
7447,23,wept-pl,10,0,0
7447,23,wept-pl,11,1,0
7447,23,wept-pl,12,0,0
7447,23,wept-pl,13,0,0
7447,23,wept-pl,14,0,0
7448,23,wept-pl,0,10,0
7448,23,wept-pl,1,6,5
7448,23,wept-pl,2,7,2
7449,23,wept-pl,0,0,0
7449,23,wept-pl,1,2,0
7450,23,wept-pl,0,0,0
7450,23,wept-pl,1,0,0
7450,23,wept-pl,2,0,0
7450,23,wept-pl,3,0,0
7450,23,wept-pl,4,0,0
7450,23,wept-pl,5,0,0
7450,23,wept-pl,6,0,0
7450,23,wept-pl,7,0,0
7450,23,wept-pl,8,0,0
7450,23,wept-pl,9,0,0
7450,23,wept-pl,10,0,0
7450,23,wept-pl,11,0,0
7450,23,wept-pl,12,0,0
7450,23,wept-pl,13,0,0
7450,23,wept-pl,14,0,0
7451,23,wept-pl,0,2,0
7452,23,wept-pl,0,0,0
7452,23,wept-pl,1,0,0
7454,23,wept-pl,0,0,0
7454,23,wept-pl,1,0,0
7454,23,wept-pl,2,0,0
7454,23,wept-pl,3,0,0
7454,23,wept-pl,4,0,0
7454,23,wept-pl,5,0,0
7454,23,wept-pl,6,0,0
7454,23,wept-pl,7,0,0
7454,23,wept-pl,8,0,0
7454,23,wept-pl,9,0,0
7454,23,wept-pl,10,0,0
7454,23,wept-pl,11,0,0
7454,23,wept-pl,12,0,0
7454,23,wept-pl,13,1,0
7454,23,wept-pl,14,1,0
7455,23,wept-pl,0,0,0
7455,23,wept-pl,1,1,0
7455,23,wept-pl,2,0,0
7455,23,wept-pl,3,0,0
7455,23,wept-pl,4,0,0
7455,23,wept-pl,5,0,0
7455,23,wept-pl,6,0,0
7455,23,wept-pl,7,0,0
7455,23,wept-pl,8,2,0
7455,23,wept-pl,9,2,0
7458,23,wept-pl,0,0,0
7458,23,wept-pl,1,0,0
7458,23,wept-pl,2,0,0
7458,23,wept-pl,3,0,0
7458,23,wept-pl,4,0,0
7458,23,wept-pl,5,0,0
7458,23,wept-pl,6,0,1
7458,23,wept-pl,7,0,0
7458,23,wept-pl,8,0,0
7458,23,wept-pl,9,1,0
7458,23,wept-pl,10,0,0
7458,23,wept-pl,11,0,1
7458,23,wept-pl,12,0,0
7458,23,wept-pl,13,0,0
7458,23,wept-pl,14,0,0
7459,23,wept-pl,0,0,0
7459,23,wept-pl,1,0,0
7459,23,wept-pl,2,0,0
7459,23,wept-pl,3,1,0
7459,23,wept-pl,4,1,0
7459,23,wept-pl,5,0,0
7460,23,wept-pl,0,2,0
7460,23,wept-pl,1,7,0
7461,23,wept-pl,0,0,0
7461,23,wept-pl,1,1,0
7461,23,wept-pl,2,0,0
7461,23,wept-pl,3,1,0
7462,23,wept-pl,0,2,0
7462,23,wept-pl,1,0,0
7462,23,wept-pl,2,0,0
7462,23,wept-pl,3,0,0
7462,23,wept-pl,4,0,0
7462,23,wept-pl,5,0,0
7462,23,wept-pl,6,0,0
7462,23,wept-pl,7,0,0
7462,23,wept-pl,8,0,0
7462,23,wept-pl,9,0,0
7462,23,wept-pl,10,0,0
7462,23,wept-pl,11,0,0
7462,23,wept-pl,12,0,0
7462,23,wept-pl,13,0,0
7462,23,wept-pl,14,0,0
7464,23,wept-pl,0,0,0
7464,23,wept-pl,1,0,0
7464,23,wept-pl,2,1,0
7464,23,wept-pl,3,1,0
7464,23,wept-pl,4,1,0
7464,23,wept-pl,5,0,0
7464,23,wept-pl,6,0,0
7464,23,wept-pl,7,1,0
7464,23,wept-pl,8,2,0
7464,23,wept-pl,9,1,1
7464,23,wept-pl,10,1,1
7464,23,wept-pl,11,2,0
7464,23,wept-pl,12,1,0
7464,23,wept-pl,13,0,0
7464,23,wept-pl,14,0,0
7467,23,wept-pl,0,1,0
7467,23,wept-pl,1,1,0
7467,23,wept-pl,2,0,0
7467,23,wept-pl,3,0,0
7467,23,wept-pl,4,0,0
7467,23,wept-pl,5,2,0
7467,23,wept-pl,6,0,0
7467,23,wept-pl,7,0,0
7467,23,wept-pl,8,2,0
7467,23,wept-pl,9,1,0
7467,23,wept-pl,10,0,0
7467,23,wept-pl,11,0,0
7467,23,wept-pl,12,0,0
7467,23,wept-pl,13,1,0
7467,23,wept-pl,14,0,0
7468,23,wept-pl,0,1,0
7468,23,wept-pl,1,0,0
7468,23,wept-pl,2,1,0
7468,23,wept-pl,3,0,0
7468,23,wept-pl,4,0,0
7468,23,wept-pl,5,0,0
7468,23,wept-pl,6,0,0
7468,23,wept-pl,7,0,0
7468,23,wept-pl,8,0,0
7468,23,wept-pl,9,0,0
7468,23,wept-pl,10,0,0
7468,23,wept-pl,11,0,0
7468,23,wept-pl,12,0,0
7468,23,wept-pl,13,0,0
7468,23,wept-pl,14,0,0
7469,23,wept-pl,0,0,0
7469,23,wept-pl,1,0,0
7469,23,wept-pl,2,0,0
7469,23,wept-pl,3,0,0
7470,23,wept-pl,0,0,0
7470,23,wept-pl,1,0,0
7470,23,wept-pl,2,0,0
7470,23,wept-pl,3,0,1
7470,23,wept-pl,4,0,0
7470,23,wept-pl,5,1,1
7470,23,wept-pl,6,0,0
7470,23,wept-pl,7,0,0
7470,23,wept-pl,8,0,0
7470,23,wept-pl,9,0,0
7470,23,wept-pl,10,0,0
7470,23,wept-pl,11,0,0
7470,23,wept-pl,12,0,0
7470,23,wept-pl,13,0,0
7470,23,wept-pl,14,0,0
7471,23,wept-pl,0,1,0
7471,23,wept-pl,1,1,0
7471,23,wept-pl,2,0,0
7471,23,wept-pl,3,0,0
7471,23,wept-pl,4,0,0
7471,23,wept-pl,5,0,0
7471,23,wept-pl,6,0,0
7471,23,wept-pl,7,0,0
7471,23,wept-pl,8,0,0
7471,23,wept-pl,9,0,0
7471,23,wept-pl,10,0,0
7471,23,wept-pl,11,0,0
7471,23,wept-pl,12,0,0
7471,23,wept-pl,13,0,0
7471,23,wept-pl,14,0,0
7472,23,wept-pl,0,0,0
7472,23,wept-pl,1,0,0
7472,23,wept-pl,2,0,0
7472,23,wept-pl,3,0,0
7472,23,wept-pl,4,1,0
7472,23,wept-pl,5,0,0
7472,23,wept-pl,6,0,0
7472,23,wept-pl,7,0,0
7472,23,wept-pl,8,0,0
7472,23,wept-pl,9,0,0
7472,23,wept-pl,10,0,0
7473,23,wept-pl,0,0,0
7473,23,wept-pl,1,0,0
7473,23,wept-pl,2,0,0
7473,23,wept-pl,3,0,0
7474,23,wept-pl,0,1,2
7474,23,wept-pl,1,0,3
7474,23,wept-pl,2,0,1
7474,23,wept-pl,3,0,0
7474,23,wept-pl,4,1,1
7474,23,wept-pl,5,1,1
7474,23,wept-pl,6,1,1
7474,23,wept-pl,7,2,1
7474,23,wept-pl,8,0,2
7474,23,wept-pl,9,2,1
7474,23,wept-pl,10,0,0
7474,23,wept-pl,11,1,3
7474,23,wept-pl,12,0,1
7474,23,wept-pl,13,1,2
7474,23,wept-pl,14,0,2
7475,23,wept-pl,0,0,0
7475,23,wept-pl,1,0,0
7475,23,wept-pl,2,0,0
7475,23,wept-pl,3,0,0
7475,23,wept-pl,4,0,0
7475,23,wept-pl,5,0,0
7475,23,wept-pl,6,0,0
7475,23,wept-pl,7,0,0
7475,23,wept-pl,8,0,0
7475,23,wept-pl,9,0,0
7479,23,wept-pl,0,1,0
7479,23,wept-pl,1,0,0
7479,23,wept-pl,2,0,0
7479,23,wept-pl,3,2,0
7479,23,wept-pl,4,0,0
7479,23,wept-pl,5,0,0
7479,23,wept-pl,6,0,0
7479,23,wept-pl,7,1,0
7480,23,wept-pl,0,0,0
7480,23,wept-pl,1,0,0
7480,23,wept-pl,2,0,0
7480,23,wept-pl,3,0,0
7480,23,wept-pl,4,0,0
7480,23,wept-pl,5,0,0
7480,23,wept-pl,6,0,0
7480,23,wept-pl,7,1,0
7480,23,wept-pl,8,0,0
7480,23,wept-pl,9,1,0
7480,23,wept-pl,10,0,0
7480,23,wept-pl,11,0,0
7480,23,wept-pl,12,2,0
7480,23,wept-pl,13,1,0
7480,23,wept-pl,14,0,0
7481,23,wept-pl,0,1,0
7481,23,wept-pl,1,0,0
7481,23,wept-pl,2,1,0
7481,23,wept-pl,3,2,0
7481,23,wept-pl,4,0,0
7481,23,wept-pl,5,1,0
7481,23,wept-pl,6,2,0
7481,23,wept-pl,7,0,0
7481,23,wept-pl,8,1,0
7481,23,wept-pl,9,1,0
7482,23,wept-pl,0,0,0
7482,23,wept-pl,1,0,0
7482,23,wept-pl,2,0,0
7482,23,wept-pl,3,0,0
7488,23,wept-pl,0,0,0
7488,23,wept-pl,1,0,0
7488,23,wept-pl,2,0,0
7488,23,wept-pl,3,0,0
7488,23,wept-pl,4,0,0
7488,23,wept-pl,5,0,0
7488,23,wept-pl,6,0,0
7488,23,wept-pl,7,0,0
7488,23,wept-pl,8,0,0
7488,23,wept-pl,9,0,0
7488,23,wept-pl,10,0,0
7488,23,wept-pl,11,0,0
7488,23,wept-pl,12,0,0
7488,23,wept-pl,13,0,0
7488,23,wept-pl,14,0,0
7490,23,wept-pl,0,0,0
7490,23,wept-pl,1,0,0
7490,23,wept-pl,2,0,0
7490,23,wept-pl,3,0,0
7490,23,wept-pl,4,0,0
7490,23,wept-pl,5,0,0
7490,23,wept-pl,6,0,0
7490,23,wept-pl,7,0,0
7490,23,wept-pl,8,0,0
7490,23,wept-pl,9,0,0
7490,23,wept-pl,10,0,0
7490,23,wept-pl,11,0,0
7490,23,wept-pl,12,0,0
7490,23,wept-pl,13,0,0
7490,23,wept-pl,14,1,0
7492,23,wept-pl,0,0,0
7492,23,wept-pl,1,0,0
7492,23,wept-pl,2,0,0
7492,23,wept-pl,3,0,0
7492,23,wept-pl,4,0,0
7492,23,wept-pl,5,0,0
7492,23,wept-pl,6,0,0
7492,23,wept-pl,7,0,0
7492,23,wept-pl,8,0,0
7492,23,wept-pl,9,0,0
7492,23,wept-pl,10,0,0
7492,23,wept-pl,11,0,0
7492,23,wept-pl,12,0,0
7492,23,wept-pl,13,0,0
7493,23,wept-pl,0,0,0
7493,23,wept-pl,1,1,0
7493,23,wept-pl,2,0,0
7493,23,wept-pl,3,0,0
7493,23,wept-pl,4,0,0
7493,23,wept-pl,5,1,0
7494,23,wept-pl,0,0,0
7494,23,wept-pl,1,0,0
7494,23,wept-pl,2,0,0
7494,23,wept-pl,3,0,0
7494,23,wept-pl,4,0,0
7494,23,wept-pl,5,1,0
7494,23,wept-pl,6,0,0
7494,23,wept-pl,7,0,0
7494,23,wept-pl,8,0,0
7494,23,wept-pl,9,0,0
7494,23,wept-pl,10,0,0
7494,23,wept-pl,11,2,0
7494,23,wept-pl,12,0,0
7494,23,wept-pl,13,0,0
7494,23,wept-pl,14,0,0
7497,23,wept-pl,0,2,0
7497,23,wept-pl,1,0,0
7497,23,wept-pl,2,0,0
7497,23,wept-pl,3,0,0
7497,23,wept-pl,4,1,0
7497,23,wept-pl,5,1,0
7498,23,wept-pl,0,0,0
7498,23,wept-pl,1,0,0
7498,23,wept-pl,2,0,0
7498,23,wept-pl,3,0,0
7498,23,wept-pl,4,0,0
7498,23,wept-pl,5,1,0
7498,23,wept-pl,6,1,0
7498,23,wept-pl,7,0,0
7498,23,wept-pl,8,0,0
7498,23,wept-pl,9,0,0
7498,23,wept-pl,10,0,0
7498,23,wept-pl,11,0,0
7498,23,wept-pl,12,1,0
7498,23,wept-pl,13,2,0
7498,23,wept-pl,14,2,0
7499,23,wept-pl,0,0,0
7499,23,wept-pl,1,3,0
7499,23,wept-pl,2,0,0
7499,23,wept-pl,3,1,0
7499,23,wept-pl,4,2,0
7501,23,wept-pl,0,0,0
7501,23,wept-pl,1,1,0
7501,23,wept-pl,2,0,0
7501,23,wept-pl,3,0,0
7501,23,wept-pl,4,0,0
7501,23,wept-pl,5,0,0
7501,23,wept-pl,6,0,0
7501,23,wept-pl,7,0,0
7501,23,wept-pl,8,0,0
7501,23,wept-pl,9,0,0
7501,23,wept-pl,10,1,0
7501,23,wept-pl,11,0,0
7501,23,wept-pl,12,0,0
7501,23,wept-pl,13,0,0
7501,23,wept-pl,14,0,0
7502,23,wept-pl,0,0,0
7502,23,wept-pl,1,0,0
7502,23,wept-pl,2,1,0
7502,23,wept-pl,3,0,0
7502,23,wept-pl,4,0,0
7502,23,wept-pl,5,0,0
7502,23,wept-pl,6,0,0
7502,23,wept-pl,7,1,0
7502,23,wept-pl,8,0,0
7502,23,wept-pl,9,0,0
7502,23,wept-pl,10,0,0
7502,23,wept-pl,11,0,0
7502,23,wept-pl,12,0,0
7502,23,wept-pl,13,0,0
7502,23,wept-pl,14,0,0
7503,23,wept-pl,0,1,0
7504,23,wept-pl,0,2,0
7504,23,wept-pl,1,1,0
7504,23,wept-pl,2,0,0
7504,23,wept-pl,3,2,0
7504,23,wept-pl,4,2,0
7506,23,wept-pl,0,0,2
7506,23,wept-pl,1,0,3
7506,23,wept-pl,2,0,1
7506,23,wept-pl,3,0,1
7506,23,wept-pl,4,0,0
7506,23,wept-pl,5,0,1
7506,23,wept-pl,6,1,1
7506,23,wept-pl,7,0,0
7506,23,wept-pl,8,0,1
7506,23,wept-pl,9,0,1
7506,23,wept-pl,10,0,0
7506,23,wept-pl,11,0,4
